case,iteration,objective,objective_error,growth_residual,absolute_growth_residual,selected_growth,max_growth,q,shat,temperature_gradient,density_gradient
C,1.9400000000000000e+02,5.4552387144006527e-09,5.4552387144006527e-09,-1.0445323082031166e-04,1.0445323082031166e-04,-3.1660402021489453e-01,-1.0445323082031166e-04,1.4677054400174039e+00,7.5948514469010187e-01,2.2999983369652153e+00,7.0000381736848238e-01
C,1.9500000000000000e+02,4.7163968046943474e-09,4.7163968046943474e-09,-9.7122570030805377e-05,9.7122570030805377e-05,-3.1660138218261302e-01,-9.7122570030805377e-05,1.4677055339531724e+00,7.5948520610294390e-01,2.2999983369469508e+00,7.0000381739713813e-01
C,1.9600000000000000e+02,4.0776222268442349e-09,4.0776222268442349e-09,-9.0306392097616595e-05,9.0306392097616595e-05,-3.1659892923370236e-01,-9.0306392097616595e-05,1.4677056212959716e+00,7.5948526320482723e-01,2.2999983369299679e+00,7.0000381742378315e-01
C,1.9700000000000000e+02,3.5253619184023678e-09,3.5253619184023678e-09,-8.3968588393545929e-05,8.3968588393545929e-05,-3.1659664838623591e-01,-8.3968588393545929e-05,1.4677057025085705e+00,7.5948531629843052e-01,2.2999983369141765e+00,7.0000381744855833e-01
C,1.9800000000000000e+02,3.0478984603209680e-09,3.0478984603209680e-09,-7.8075584664105691e-05,7.8075584664105691e-05,-3.1659452756849227e-01,-7.8075584664105691e-05,1.4677057780212510e+00,7.5948536566517200e-01,2.2999983368994932e+00,7.0000381747159501e-01
C,1.9900000000000000e+02,2.6351014567114016e-09,2.6351014567114016e-09,-7.2596163214200260e-05,7.2596163214200260e-05,-3.1659255555509525e-01,-7.2596163214200260e-05,1.4677058482340894e+00,7.5948541156670435e-01,2.2999983368858401e+00,7.0000381749301510e-01
C,2.0000000000000000e+02,2.2782125690815353e-09,2.2782125690815353e-09,-6.7501297307259733e-05,6.7501297307259733e-05,-3.1659072190763915e-01,-6.7501297307259733e-05,1.4677059135190771e+00,7.5948545424630354e-01,2.2999983368731449e+00,7.0000381751293206e-01
C,2.0100000000000000e+02,1.9696597001029181e-09,1.9696597001029181e-09,-6.2763997643600078e-05,6.2763997643600078e-05,-3.1658901691966612e-01,-6.2763997643600078e-05,1.4677059742220921e+00,7.5948549393016085e-01,2.2999983368613406e+00,7.0000381753145136e-01
C,2.0200000000000000e+02,1.7028963088603615e-09,1.7028963088603615e-09,-5.8359169097244035e-05,5.8359169097244035e-05,-3.1658743156537383e-01,-5.8359169097244035e-05,1.4677060306647340e+00,7.5948553082858306e-01,2.2999983368503645e+00,7.0000381754867114e-01
C,2.0300000000000000e+02,1.4722625138864474e-09,1.4722625138864474e-09,-5.4263477844429531e-05,5.4263477844429531e-05,-3.1658595745196472e-01,-5.4263477844429531e-05,1.4677060831460271e+00,7.5948556513710885e-01,2.2999983368401589e+00,7.0000381756468244e-01
C,2.0400000000000000e+02,1.2728650070827117e-09,1.2728650070827117e-09,-5.0455227817991499e-05,5.0455227817991499e-05,-3.1658458677505941e-01,-5.0455227817991499e-05,1.4677061319440059e+00,7.5948559703754626e-01,2.2999983368306691e+00,7.0000381757957020e-01
C,2.0500000000000000e+02,1.1004732242490480e-09,1.1004732242490480e-09,-4.6914245688256528e-05,4.6914245688256528e-05,-3.1658331227788494e-01,-4.6914245688256528e-05,1.4677061773171891e+00,7.5948562669893749e-01,2.2999983368218455e+00,7.0000381759341312e-01
C,2.0600000000000000e+02,9.5142957830408399e-10,9.5142957830408399e-10,-4.3621773881952208e-05,4.3621773881952208e-05,-3.1658212721250578e-01,-4.3621773881952208e-05,1.4677062195059492e+00,7.5948565427845560e-01,2.2999983368136410e+00,7.0000381760628461e-01
C,2.0700000000000000e+02,8.2257187014973369e-10,8.2257187014973369e-10,-4.0560371550313334e-05,4.0560371550313334e-05,-3.1658102530420784e-01,-4.0560371550313334e-05,1.4677062587337866e+00,7.5948567992223814e-01,2.2999983368060120e+00,7.0000381761825281e-01
C,2.0800000000000000e+02,7.1116617063823419e-10,7.1116617063823419e-10,-3.7713821621210286e-05,3.7713821621210286e-05,-3.1658000071859149e-01,-3.7713821621210286e-05,1.4677062952085143e+00,7.5948570376616276e-01,2.2999983367989185e+00,7.0000381762938113e-01
C,2.0900000000000000e+02,6.1484883657067286e-10,6.1484883657067286e-10,-3.5067045400793972e-05,3.5067045400793972e-05,-3.1657904803030767e-01,-3.5067045400793972e-05,1.4677063291233587e+00,7.5948572593656716e-01,2.2999983367923229e+00,7.0000381763972852e-01
C,2.1000000000000000e+02,5.3157634742857187e-10,5.3157634742857187e-10,-3.2606022370984533e-05,3.2606022370984533e-05,-3.1657816219476942e-01,-3.2606022370984533e-05,1.4677063606579841e+00,7.5948574655091972e-01,2.2999983367861900e+00,7.0000381764934982e-01
C,2.1100000000000000e+02,4.5958195522672369e-10,4.5958195522672369e-10,-3.0317716115391136e-05,3.0317716115391136e-05,-3.1657733852119563e-01,-3.0317716115391136e-05,1.4677063899794440e+00,7.5948576571844184e-01,2.2999983367804875e+00,7.0000381765829589e-01
C,2.1200000000000000e+02,3.9733819336883221e-10,3.9733819336883221e-10,-2.8190005085804160e-05,2.8190005085804160e-05,-3.1657657264783090e-01,-2.8190005085804160e-05,1.4677064172430672e+00,7.5948578354068763e-01,2.2999983367751851e+00,7.0000381766661413e-01
C,2.1300000000000000e+02,3.4352447155817726e-10,3.4352447155817726e-10,-2.6211618475713294e-05,2.6211618475713294e-05,-3.1657586051907494e-01,-2.6211618475713294e-05,1.4677064425932800e+00,7.5948580011208189e-01,2.2999983367702548e+00,7.0000381767434861e-01
C,2.1400000000000000e+02,2.9699905514239417e-10,2.9699905514239417e-10,-2.4372076445899893e-05,2.4372076445899893e-05,-3.1657519836358894e-01,-2.4372076445899893e-05,1.4677064661643719e+00,7.5948581552042094e-01,2.2999983367656704e+00,7.0000381768154030e-01
C,2.1500000000000000e+02,2.5677484267941392e-10,2.5677484267941392e-10,-2.2661634657694663e-05,2.2661634657694663e-05,-3.1657458267488892e-01,-2.2661634657694663e-05,1.4677064880812074e+00,7.5948582984733803e-01,2.2999983367614076e+00,7.0000381768822728e-01
C,2.1600000000000000e+02,2.2199842779141887e-10,2.2199842779141887e-10,-2.1071232891856084e-05,2.1071232891856084e-05,-3.1657401019229425e-01,-2.1071232891856084e-05,1.4677065084598870e+00,7.5948584316873602e-01,2.2999983367574441e+00,7.0000381769444497e-01
C,2.1700000000000000e+02,1.9193197750591785e-10,1.9193197750591785e-10,-1.9592446376393013e-05,1.9592446376393013e-05,-3.1657347788409673e-01,-1.9592446376393013e-05,1.4677065274083629e+00,7.5948585555518966e-01,2.2999983367537586e+00,7.0000381770022635e-01
C,2.1800000000000000e+02,1.6593759730919624e-10,1.6593759730919624e-10,-1.8217442043777510e-05,1.8217442043777510e-05,-3.1657298293117364e-01,-1.8217442043777510e-05,1.4677065450270101e+00,7.5948586707231991e-01,2.2999983367503321e+00,7.0000381770560194e-01
C,2.1900000000000000e+02,1.4346377995040416e-10,1.4346377995040416e-10,-1.6938936209243138e-05,1.6938936209243138e-05,-3.1657252271219960e-01,-1.6938936209243138e-05,1.4677065614091596e+00,7.5948587778114152e-01,2.2999983367471457e+00,7.0000381771060027e-01
C,2.2000000000000000e+02,1.2403371508159810e-10,1.2403371508159810e-10,-1.5750156512339686e-05,1.5750156512339686e-05,-3.1657209478974657e-01,-1.5750156512339686e-05,1.4677065766415911e+00,7.5948588773838632e-01,2.2999983367441832e+00,7.0000381771524789e-01
C,2.2100000000000000e+02,1.0723517189442999e-10,1.0723517189442999e-10,-1.4644806034525004e-05,1.4644806034525004e-05,-3.1657169689753850e-01,-1.4644806034525004e-05,1.4677065908049944e+00,7.5948589699680424e-01,2.2999983367414285e+00,7.0000381771956932e-01
C,2.2200000000000000e+02,9.2711746256078363e-11,9.2711746256078363e-11,-1.3617029503976141e-05,1.3617029503976141e-05,-3.1657132692823886e-01,-1.3617029503976141e-05,1.4677066039743962e+00,7.5948590560544260e-01,2.2999983367388670e+00,7.0000381772358744e-01
C,2.2300000000000000e+02,8.0155307035172983e-11,8.0155307035172983e-11,-1.2661382786660624e-05,1.2661382786660624e-05,-3.1657098292243724e-01,-1.2661382786660624e-05,1.4677066162195571e+00,7.5948591360990614e-01,2.2999983367364853e+00,7.0000381772732367e-01
C,2.2400000000000000e+02,6.9299454116090615e-11,6.9299454116090615e-11,-1.1772803754084293e-05,1.1772803754084293e-05,-3.1657066305799120e-01,-1.1772803754084293e-05,1.4677066276053419e+00,7.5948592105259849e-01,2.2999983367342707e+00,7.0000381773079767e-01
C,2.2500000000000000e+02,5.9913867592110920e-11,5.9913867592110920e-11,-1.0946585549120869e-05,1.0946585549120869e-05,-3.1657036564087804e-01,-1.0946585549120869e-05,1.4677066381920629e+00,7.5948592797294723e-01,2.2999983367322114e+00,7.0000381773402787e-01
C,2.2600000000000000e+02,5.1799420481614453e-11,5.1799420481614453e-11,-1.0178351583789436e-05,1.0178351583789436e-05,-3.1657008909582451e-01,-1.0178351583789436e-05,1.4677066480357999e+00,7.5948593440761236e-01,2.2999983367302970e+00,7.0000381773703135e-01
C,2.2700000000000000e+02,4.4783956756445693e-11,4.4783956756445693e-11,-9.4640326242512174e-06,9.4640326242512174e-06,-3.1656983195822441e-01,-9.4640326242512174e-06,1.4677066571886961e+00,7.5948594039068096e-01,2.2999983367285166e+00,7.0000381773982401e-01
C,2.2800000000000000e+02,3.8718633935115044e-11,3.8718633935115044e-11,-8.7998447639847655e-06,8.7998447639847655e-06,-3.1656959286601172e-01,-8.7998447639847655e-06,1.4677066656992359e+00,7.5948594595384766e-01,2.2999983367268615e+00,7.0000381774242071e-01
C,2.2900000000000000e+02,3.3474769499435564e-11,3.3474769499435564e-11,-8.1822697950428847e-06,8.1822697950428847e-06,-3.1656937055286605e-01,-8.1822697950428847e-06,1.4677066736125006e+00,7.5948595112658257e-01,2.2999983367253223e+00,7.0000381774483522e-01
C,2.3000000000000000e+02,2.8941109445313471e-11,2.8941109445313471e-11,-7.6080364674879775e-06,7.6080364674879775e-06,-3.1656916384128486e-01,-7.6080364674879775e-06,1.4677066809704076e+00,7.5948595593628720e-01,2.2999983367238910e+00,7.0000381774708020e-01
C,2.3100000000000000e+02,2.5021466258519168e-11,2.5021466258519168e-11,-7.0741029478682549e-06,7.0741029478682549e-06,-3.1656897163645503e-01,-7.0741029478682549e-06,1.4677066878119325e+00,7.5948596040844008e-01,2.2999983367225605e+00,7.0000381774916764e-01
C,2.3200000000000000e+02,2.1632681210073115e-11,2.1632681210073115e-11,-6.5776410984597078e-06,6.5776410984597078e-06,-3.1656879292021323e-01,-6.5776410984597078e-06,1.4677066941733155e+00,7.5948596456673145e-01,2.2999983367213233e+00,7.0000381775110865e-01
C,2.3300000000000000e+02,1.8702856576654154e-11,1.8702856576654154e-11,-6.1160210229616041e-06,6.1160210229616041e-06,-3.1656862674611652e-01,-6.1160210229616041e-06,1.4677067000882533e+00,7.5948596843318894e-01,2.2999983367201726e+00,7.0000381775291343e-01
C,2.3400000000000000e+02,1.6169833531925574e-11,1.6169833531925574e-11,-5.6867976105934304e-06,5.6867976105934304e-06,-3.1656847223393569e-01,-5.6867976105934304e-06,1.4677067055880781e+00,7.5948597202829404e-01,2.2999983367191028e+00,7.0000381775459153e-01
C,2.3500000000000000e+02,1.3979870440755542e-11,1.3979870440755542e-11,-5.2876971246007543e-06,5.2876971246007543e-06,-3.1656832856521433e-01,-5.2876971246007543e-06,1.4677067107019228e+00,7.5948597537109086e-01,2.2999983367181080e+00,7.0000381775615184e-01
C,2.3600000000000000e+02,1.2086505587989794e-11,1.2086505587989794e-11,-4.9166056559357685e-06,4.9166056559357685e-06,-3.1656819497904998e-01,-4.9166056559357685e-06,1.4677067154568755e+00,7.5948597847928678e-01,2.2999983367171830e+00,7.0000381775760268e-01
C,2.3700000000000000e+02,1.0449568933592989e-11,1.0449568933592989e-11,-4.5715574881199927e-06,4.5715574881199927e-06,-3.1656807076783089e-01,-4.5715574881199927e-06,1.4677067198781237e+00,7.5948598136934664e-01,2.2999983367163233e+00,7.0000381775895171e-01
C,2.3800000000000000e+02,9.0343310162957223e-12,9.0343310162957223e-12,-4.2507248831924471e-06,4.2507248831924471e-06,-3.1656795527363890e-01,-4.2507248831924471e-06,1.4677067239890871e+00,7.5948598405657963e-01,2.2999983367155235e+00,7.0000381776020604e-01
C,2.3900000000000000e+02,7.8107657313835259e-12,7.8107657313835259e-12,-3.9524083117470354e-06,3.9524083117470354e-06,-3.1656784788474113e-01,-3.9524083117470354e-06,1.4677067278115417e+00,7.5948598655522037e-01,2.2999983367147800e+00,7.0000381776137233e-01
C,2.4000000000000000e+02,6.7529141507582860e-12,6.7529141507582860e-12,-3.6750276599661902e-06,3.6750276599661902e-06,-3.1656774803230370e-01,-3.6750276599661902e-06,1.4677067313657350e+00,7.5948598887850460e-01,2.2999983367140886e+00,7.0000381776245679e-01
C,2.4100000000000000e+02,5.8383330299843827e-12,5.8383330299843827e-12,-3.4171137031080434e-06,3.4171137031080434e-06,-3.1656765518746077e-01,-3.4171137031080434e-06,1.4677067346704937e+00,7.5948599103873904e-01,2.2999983367134460e+00,7.0000381776346510e-01
C,2.4200000000000000e+02,5.0476180005419393e-12,5.0476180005419393e-12,-3.1773001119006494e-06,3.1773001119006494e-06,-3.1656756885842796e-01,-3.1773001119006494e-06,1.4677067377433235e+00,7.5948599304736675e-01,2.2999983367128483e+00,7.0000381776440268e-01
C,2.4300000000000000e+02,4.3639938513944683e-12,4.3639938513944683e-12,-2.9543167912038371e-06,2.9543167912038371e-06,-3.1656748858788220e-01,-2.9543167912038371e-06,1.4677067406005011e+00,7.5948599491502766e-01,2.2999983367122927e+00,7.0000381776527443e-01
C,2.4400000000000000e+02,3.7729560840099161e-12,3.7729560840099161e-12,-2.7469823749015632e-06,2.7469823749015632e-06,-3.1656741395069687e-01,-2.7469823749015632e-06,1.4677067432571613e+00,7.5948599665161498e-01,2.2999983367117758e+00,7.0000381776608500e-01
C,2.4500000000000000e+02,3.2619657754289263e-12,3.2619657754289263e-12,-2.5541988080135525e-06,2.5541988080135525e-06,-3.1656734455154378e-01,-2.5541988080135525e-06,1.4677067457273762e+00,7.5948599826632757e-01,2.2999983367112953e+00,7.0000381776683873e-01
C,2.4600000000000000e+02,2.8201813401905513e-12,2.8201813401905513e-12,-2.3749447741749918e-06,2.3749447741749918e-06,-3.1656728002276147e-01,-2.3749447741749918e-06,1.4677067480242310e+00,7.5948599976771880e-01,2.2999983367108485e+00,7.0000381776753950e-01
C,2.4700000000000000e+02,2.4382300846628600e-12,2.4382300846628600e-12,-2.2082708550641428e-06,2.2082708550641428e-06,-3.1656722002257887e-01,-2.2082708550641428e-06,1.4677067501598917e+00,7.5948600116374165e-01,2.2999983367104333e+00,7.0000381776819109e-01
C,2.4800000000000000e+02,2.1080082650577142e-12,2.1080082650577142e-12,-2.0532940681050604e-06,2.0532940681050604e-06,-3.1656716423316134e-01,-2.0532940681050604e-06,1.4677067521456715e+00,7.5948600246179099e-01,2.2999983367100469e+00,7.0000381776879705e-01
C,2.4900000000000000e+02,1.8225101072712425e-12,1.8225101072712425e-12,-1.9091936032111789e-06,1.9091936032111789e-06,-3.1656711235910073e-01,-1.9091936032111789e-06,1.4677067539920887e+00,7.5948600366874264e-01,2.2999983367096877e+00,7.0000381776936049e-01
C,2.5000000000000000e+02,1.5756784549822208e-12,1.5756784549822208e-12,-1.7752061598486080e-06,1.7752061598486080e-06,-3.1656706412550584e-01,-1.7752061598486080e-06,1.4677067557089238e+00,7.5948600479098982e-01,2.2999983367093537e+00,7.0000381776988430e-01
C,2.5100000000000000e+02,1.3622764845982400e-12,1.3622764845982400e-12,-1.6506219946421652e-06,1.6506219946421652e-06,-3.1656701927693653e-01,-1.6506219946421652e-06,1.4677067573052711e+00,7.5948600583447723e-01,2.2999983367090433e+00,7.0000381777037135e-01
C,2.5200000000000000e+02,1.1777765158476648e-12,1.1777765158476648e-12,-1.5347811022081714e-06,1.5347811022081714e-06,-3.1656697757580510e-01,-1.5347811022081714e-06,1.4677067587895865e+00,7.5948600680473233e-01,2.2999983367087546e+00,7.0000381777082421e-01
C,2.5300000000000000e+02,1.0182643543518249e-12,1.0182643543518249e-12,-1.4270699733032188e-06,1.4270699733032188e-06,-3.1656693880131037e-01,-1.4270699733032188e-06,1.4677067601697322e+00,7.5948600770689456e-01,2.2999983367084864e+00,7.0000381777124532e-01
C,2.5400000000000000e+02,8.8035574523917074e-13,8.8035574523917074e-13,-1.3269180421104920e-06,1.3269180421104920e-06,-3.1656690274792787e-01,-1.3269180421104920e-06,1.4677067614530190e+00,7.5948600854574277e-01,2.2999983367082368e+00,7.0000381777163689e-01
C,2.5500000000000000e+02,7.6112474904241667e-13,7.6112474904241667e-13,-1.2337947552509831e-06,1.2337947552509831e-06,-3.1656686922483246e-01,-1.2337947552509831e-06,1.4677067626462446e+00,7.5948600932572030e-01,2.2999983367080046e+00,7.0000381777200094e-01
C,2.5600000000000000e+02,6.5804184401902762e-13,6.5804184401902762e-13,-1.1472069072482327e-06,1.1472069072482327e-06,-3.1656683805434405e-01,-1.1472069072482327e-06,1.4677067637557293e+00,7.5948601005095873e-01,2.2999983367077887e+00,7.0000381777233944e-01
C,2.5700000000000000e+02,5.6891991574584270e-13,5.6891991574584270e-13,-1.0666957539484656e-06,1.0666957539484656e-06,-3.1656680907143908e-01,-1.0666957539484656e-06,1.4677067647873503e+00,7.5948601072529975e-01,2.2999983367075880e+00,7.0000381777265419e-01
C,2.5800000000000000e+02,4.9186830357004229e-13,4.9186830357004229e-13,-9.9183496971022578e-07,9.9183496971022578e-07,-3.1656678212246270e-01,-9.9183496971022578e-07,1.4677067657465719e+00,7.5948601135231530e-01,2.2999983367074015e+00,7.0000381777294685e-01
C,2.5900000000000000e+02,4.2525210332798028e-13,4.2525210332798028e-13,-9.2222784964235416e-07,9.2222784964235416e-07,-3.1656675706486226e-01,-9.2222784964235416e-07,1.4677067666384751e+00,7.5948601193532672e-01,2.2999983367072279e+00,7.0000381777321896e-01
C,2.6000000000000000e+02,3.6765809826014724e-13,3.6765809826014724e-13,-8.5750579970067520e-07,8.5750579970067520e-07,-3.1656673376576627e-01,-8.5750579970067520e-07,1.4677067674677844e+00,7.5948601247742231e-01,2.2999983367070667e+00,7.0000381777347198e-01
C,2.6100000000000000e+02,3.1786432618717967e-13,3.1786432618717967e-13,-7.9732593860626366e-07,7.9732593860626366e-07,-3.1656671210176235e-01,-7.9732593860626366e-07,1.4677067682388927e+00,7.5948601298147345e-01,2.2999983367069166e+00,7.0000381777370724e-01
C,2.6200000000000000e+02,2.7481436711589972e-13,2.7481436711589972e-13,-7.4136949912428918e-07,7.4136949912428918e-07,-3.1656669195818665e-01,-7.4136949912428918e-07,1.4677067689558845e+00,7.5948601345015021e-01,2.2999983367067771e+00,7.0000381777392606e-01
C,2.6300000000000000e+02,2.3759491466952633e-13,2.3759491466952633e-13,-6.8934014052501880e-07,6.8934014052501880e-07,-3.1656667322823573e-01,-6.8934014052501880e-07,1.4677067696225576e+00,7.5948601388593506e-01,2.2999983367066474e+00,7.0000381777412946e-01
C,2.6400000000000000e+02,2.0541622464852537e-13,2.0541622464852537e-13,-6.4096212781805662e-07,6.4096212781805662e-07,-3.1656665581274446e-01,-6.4096212781805662e-07,1.4677067702424436e+00,7.5948601429113649e-01,2.2999983367065266e+00,7.0000381777431864e-01
C,2.6500000000000000e+02,1.7759566918093890e-13,1.7759566918093890e-13,-5.9597931034716112e-07,5.9597931034716112e-07,-3.1656663961951992e-01,-5.9597931034716112e-07,1.4677067708188258e+00,7.5948601466790078e-01,2.2999983367064147e+00,7.0000381777449450e-01
C,2.6600000000000000e+02,1.5354301434622597e-13,1.5354301434622597e-13,-5.5415343425124775e-07,5.5415343425124775e-07,-3.1656662456271967e-01,-5.5415343425124775e-07,1.4677067713547576e+00,7.5948601501822366e-01,2.2999983367063104e+00,7.0000381777465803e-01
C,2.6700000000000000e+02,1.3274792755046562e-13,1.3274792755046562e-13,-5.1526289901460132e-07,5.1526289901460132e-07,-3.1656661056267410e-01,-5.1526289901460132e-07,1.4677067718530774e+00,7.5948601534396076e-01,2.2999983367062136e+00,7.0000381777481013e-01
